,persnr,time,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,riskAversion,age,experience,bonus,performance
12957,3239,1,99.0,0.9,0.5,-1.0,0.2,-1.2,1.8,26,1,0,181.03247495942043
12958,3239,2,99.0,0.9,0.5,-1.0,0.2,-1.2,1.8,27,2,0,105.64251627556656
12959,3239,3,99.0,0.9,0.5,-1.0,0.2,-1.2,1.8,28,3,0,149.87769164919217
12960,3240,0,96.0,-0.5,-0.3,-1.0,-0.5,0.5,-0.2,64,37,0,-17.158907811959466
12961,3240,1,96.0,-0.5,-0.3,-1.0,-0.5,0.5,-0.2,65,38,0,107.35569683488501
12962,3240,2,96.0,-0.5,-0.3,-1.0,-0.5,0.5,-0.2,66,39,0,250.29459852815472
12963,3240,3,96.0,-0.5,-0.3,-1.0,-0.5,0.5,-0.2,67,40,0,163.8883013630446
12964,3241,0,92.0,0.1,-1.0,-1.3,0.3,-2.1,1.1,63,36,0,348.2478290526633
12965,3241,1,92.0,0.1,-1.0,-1.3,0.3,-2.1,1.1,64,37,0,113.34737066897272
12966,3241,2,92.0,0.1,-1.0,-1.3,0.3,-2.1,1.1,65,38,0,175.8513638079489
12967,3241,3,92.0,0.1,-1.0,-1.3,0.3,-2.1,1.1,66,39,0,45.438340205199594
12968,3242,0,111.0,0.4,1.4,0.6,-0.4,0.1,1.0,22,0,0,179.63858497983904
12969,3242,1,111.0,0.4,1.4,0.6,-0.4,0.1,1.0,23,1,0,76.21991618394057
12970,3242,2,111.0,0.4,1.4,0.6,-0.4,0.1,1.0,24,2,0,143.37590529518712
12971,3242,3,111.0,0.4,1.4,0.6,-0.4,0.1,1.0,25,3,0,327.06609182013824
12972,3243,0,105.0,0.1,-1.1,1.8,0.3,-0.6,-0.6,41,19,0,191.42089934895563
12973,3243,1,105.0,0.1,-1.1,1.8,0.3,-0.6,-0.6,42,20,0,13.8607323464623
12974,3243,2,105.0,0.1,-1.1,1.8,0.3,-0.6,-0.6,43,21,0,214.6039658518877
12975,3243,3,105.0,0.1,-1.1,1.8,0.3,-0.6,-0.6,44,22,1,200.67805162313172
12976,3244,0,106.0,-1.6,1.1,1.7,0.3,1.4,0.3,33,11,0,102.92468237538269
12977,3244,1,106.0,-1.6,1.1,1.7,0.3,1.4,0.3,34,12,0,-148.6663924178095
12978,3244,2,106.0,-1.6,1.1,1.7,0.3,1.4,0.3,35,13,0,67.39773647752392
12979,3244,3,106.0,-1.6,1.1,1.7,0.3,1.4,0.3,36,14,0,99.508482442037
12980,3245,0,123.0,-2.9,0.9,1.4,0.4,0.9,-1.5,50,22,0,346.2894642412042
12981,3245,1,123.0,-2.9,0.9,1.4,0.4,0.9,-1.5,51,23,1,194.34356668617596
12982,3245,2,123.0,-2.9,0.9,1.4,0.4,0.9,-1.5,52,24,1,239.13981834830986
12983,3245,3,123.0,-2.9,0.9,1.4,0.4,0.9,-1.5,53,25,1,110.0544651715322
12984,3246,0,118.0,0.7,-1.6,0.8,-0.4,0.1,0.2,57,29,0,163.56315027868405
12985,3246,1,118.0,0.7,-1.6,0.8,-0.4,0.1,0.2,58,30,0,350.5827371695418
12986,3246,2,118.0,0.7,-1.6,0.8,-0.4,0.1,0.2,59,31,1,238.6503688882668
12987,3246,3,118.0,0.7,-1.6,0.8,-0.4,0.1,0.2,60,32,1,197.30592284636032
12988,3247,0,124.0,-2.0,-0.1,-0.7,-0.8,-0.1,-2.4,37,15,0,286.8848329516484
12989,3247,1,124.0,-2.0,-0.1,-0.7,-0.8,-0.1,-2.4,38,16,1,80.50937034848036
12990,3247,2,124.0,-2.0,-0.1,-0.7,-0.8,-0.1,-2.4,39,17,1,324.7112524389524
12991,3247,3,124.0,-2.0,-0.1,-0.7,-0.8,-0.1,-2.4,40,18,1,329.83306903590545
12992,3248,0,113.0,-0.0,1.4,0.7,1.2,-0.9,0.1,47,19,0,266.8920706798491
12993,3248,1,113.0,-0.0,1.4,0.7,1.2,-0.9,0.1,48,20,0,331.8852319745572
12994,3248,2,113.0,-0.0,1.4,0.7,1.2,-0.9,0.1,49,21,0,442.78424118638276
12995,3248,3,113.0,-0.0,1.4,0.7,1.2,-0.9,0.1,50,22,1,244.1701369223626
12996,3249,0,124.0,0.0,1.0,0.0,-0.7,1.3,0.1,66,44,0,359.7200808527317
12997,3249,1,124.0,0.0,1.0,0.0,-0.7,1.3,0.1,67,45,1,298.37613880991046
12998,3249,2,124.0,0.0,1.0,0.0,-0.7,1.3,0.1,68,46,1,540.4595666913979
12999,3249,3,124.0,0.0,1.0,0.0,-0.7,1.3,0.1,69,47,1,207.93775874752734
13000,3250,0,138.0,0.1,0.5,0.2,0.3,0.8,-0.1,33,9,0,241.91841494621266
13001,3250,1,138.0,0.1,0.5,0.2,0.3,0.8,-0.1,34,10,0,427.88160064017904
13002,3250,2,138.0,0.1,0.5,0.2,0.3,0.8,-0.1,35,11,0,107.45759943420236
13003,3250,3,138.0,0.1,0.5,0.2,0.3,0.8,-0.1,36,12,1,223.9633665780296
13004,3251,0,87.0,0.4,1.9,1.2,-0.7,0.4,-0.8,65,44,0,91.55484640900492
13005,3251,1,87.0,0.4,1.9,1.2,-0.7,0.4,-0.8,66,45,0,122.90873514734687
13006,3251,2,87.0,0.4,1.9,1.2,-0.7,0.4,-0.8,67,46,0,209.90004630463153
13007,3251,3,87.0,0.4,1.9,1.2,-0.7,0.4,-0.8,68,47,0,67.37007642988772
13008,3252,0,115.0,0.4,-0.7,-2.4,0.4,-1.1,0.9,42,21,0,291.09851376258365
13009,3252,1,115.0,0.4,-0.7,-2.4,0.4,-1.1,0.9,43,22,0,155.43282337922759
13010,3252,2,115.0,0.4,-0.7,-2.4,0.4,-1.1,0.9,44,23,1,88.66876309721252
13011,3252,3,115.0,0.4,-0.7,-2.4,0.4,-1.1,0.9,45,24,1,245.91561479541028
13012,3253,0,90.0,1.2,0.1,1.8,-1.5,-0.9,0.1,55,32,0,118.51467557202258
13013,3253,1,90.0,1.2,0.1,1.8,-1.5,-0.9,0.1,56,33,0,152.97897911651435
13014,3253,2,90.0,1.2,0.1,1.8,-1.5,-0.9,0.1,57,34,0,269.5501821007337
13015,3253,3,90.0,1.2,0.1,1.8,-1.5,-0.9,0.1,58,35,0,186.23098969765948
13016,3254,0,91.0,-0.7,0.8,0.6,-0.7,0.4,-0.1,36,10,0,63.67065588072361
13017,3254,1,91.0,-0.7,0.8,0.6,-0.7,0.4,-0.1,37,11,0,-169.94038987012445
13018,3254,2,91.0,-0.7,0.8,0.6,-0.7,0.4,-0.1,38,12,0,54.12485449316587
13019,3254,3,91.0,-0.7,0.8,0.6,-0.7,0.4,-0.1,39,13,0,125.42169746371377
13020,3255,0,91.0,-0.2,0.3,-0.4,0.7,-1.7,0.4,59,35,0,238.07272655568187
13021,3255,1,91.0,-0.2,0.3,-0.4,0.7,-1.7,0.4,60,36,1,69.81109493296704
13022,3255,2,91.0,-0.2,0.3,-0.4,0.7,-1.7,0.4,61,37,1,48.12500868873664
13023,3255,3,91.0,-0.2,0.3,-0.4,0.7,-1.7,0.4,62,38,1,255.10156200264663
13024,3256,0,116.0,1.6,-0.3,-0.4,0.0,0.7,-0.4,38,12,0,147.29442362386337
13025,3256,1,116.0,1.6,-0.3,-0.4,0.0,0.7,-0.4,39,13,0,63.058703255810315
13026,3256,2,116.0,1.6,-0.3,-0.4,0.0,0.7,-0.4,40,14,1,377.0851712000816
13027,3256,3,116.0,1.6,-0.3,-0.4,0.0,0.7,-0.4,41,15,1,156.45133132932665
13028,3257,0,104.0,-0.5,-1.2,0.8,-0.8,-1.4,2.3,54,31,0,243.74282854199726
13029,3257,1,104.0,-0.5,-1.2,0.8,-0.8,-1.4,2.3,55,32,0,86.69887291813497
13030,3257,2,104.0,-0.5,-1.2,0.8,-0.8,-1.4,2.3,56,33,0,119.22738547012489
13031,3257,3,104.0,-0.5,-1.2,0.8,-0.8,-1.4,2.3,57,34,0,88.88477664154017
13032,3258,0,84.0,1.0,0.4,0.9,0.6,-0.5,-0.2,25,5,0,-34.13090314134409
13033,3258,1,84.0,1.0,0.4,0.9,0.6,-0.5,-0.2,26,6,0,109.34593393858447
13034,3258,2,84.0,1.0,0.4,0.9,0.6,-0.5,-0.2,27,7,0,-95.34615114151703
13035,3258,3,84.0,1.0,0.4,0.9,0.6,-0.5,-0.2,28,8,0,-63.237932502848395
13036,3259,0,105.0,0.2,-0.6,2.1,0.8,-3.1,0.0,55,33,0,198.13012876636543
13037,3259,1,105.0,0.2,-0.6,2.1,0.8,-3.1,0.0,56,34,0,228.3543614010964
13038,3259,2,105.0,0.2,-0.6,2.1,0.8,-3.1,0.0,57,35,0,134.38433058221096
13039,3259,3,105.0,0.2,-0.6,2.1,0.8,-3.1,0.0,58,36,0,86.03471480891285
13040,3260,0,76.0,1.3,-0.7,-0.2,-0.5,-1.6,-0.6,36,16,0,116.60976896249947
13041,3260,1,76.0,1.3,-0.7,-0.2,-0.5,-1.6,-0.6,37,17,0,-46.86615515691109
13042,3260,2,76.0,1.3,-0.7,-0.2,-0.5,-1.6,-0.6,38,18,0,243.0706509650688
13043,3260,3,76.0,1.3,-0.7,-0.2,-0.5,-1.6,-0.6,39,19,0,-46.946930067305985
13044,3261,0,77.0,0.6,-0.8,0.6,-0.2,-0.7,-1.5,23,0,0,33.92844149780596
13045,3261,1,77.0,0.6,-0.8,0.6,-0.2,-0.7,-1.5,24,1,0,-49.395106215157995
13046,3261,2,77.0,0.6,-0.8,0.6,-0.2,-0.7,-1.5,25,2,0,-65.41638296363504
13047,3261,3,77.0,0.6,-0.8,0.6,-0.2,-0.7,-1.5,26,3,0,52.18938779628204
13048,3262,0,109.0,-1.9,-0.0,-1.4,-1.1,-0.2,-0.2,28,8,0,96.61670707055677
13049,3262,1,109.0,-1.9,-0.0,-1.4,-1.1,-0.2,-0.2,29,9,0,39.96866109204517
13050,3262,2,109.0,-1.9,-0.0,-1.4,-1.1,-0.2,-0.2,30,10,0,110.09941639445728
13051,3262,3,109.0,-1.9,-0.0,-1.4,-1.1,-0.2,-0.2,31,11,0,46.3339240445614
13052,3263,0,93.0,0.2,-0.8,-0.8,-0.1,-0.1,-0.5,54,29,0,305.55406227583626
13053,3263,1,93.0,0.2,-0.8,-0.8,-0.1,-0.1,-0.5,55,30,0,127.92011934646268
13054,3263,2,93.0,0.2,-0.8,-0.8,-0.1,-0.1,-0.5,56,31,0,85.51239313563948
13055,3263,3,93.0,0.2,-0.8,-0.8,-0.1,-0.1,-0.5,57,32,0,65.73862480755318
13056,3264,0,98.0,0.2,-0.5,0.3,-0.2,-1.0,0.0,22,0,0,23.711683742162815
13057,3264,1,98.0,0.2,-0.5,0.3,-0.2,-1.0,0.0,23,1,0,-17.706491770484014
13058,3264,2,98.0,0.2,-0.5,0.3,-0.2,-1.0,0.0,24,2,0,119.50924216369258
13059,3264,3,98.0,0.2,-0.5,0.3,-0.2,-1.0,0.0,25,3,0,350.0863149881951
13060,3265,0,97.0,-0.6,-0.2,-0.1,-0.6,-1.9,-0.9,43,16,0,129.91790114894388
13061,3265,1,97.0,-0.6,-0.2,-0.1,-0.6,-1.9,-0.9,44,17,0,67.11661852547059
13062,3265,2,97.0,-0.6,-0.2,-0.1,-0.6,-1.9,-0.9,45,18,0,-17.160688155209286
13063,3265,3,97.0,-0.6,-0.2,-0.1,-0.6,-1.9,-0.9,46,19,0,81.67607387363516
13064,3266,0,112.0,-0.6,-1.1,0.8,-1.7,0.3,-0.2,56,35,0,64.15464893386485
13065,3266,1,112.0,-0.6,-1.1,0.8,-1.7,0.3,-0.2,57,36,0,79.8327348741042
13066,3266,2,112.0,-0.6,-1.1,0.8,-1.7,0.3,-0.2,58,37,0,226.15549682179383
13067,3266,3,112.0,-0.6,-1.1,0.8,-1.7,0.3,-0.2,59,38,0,84.7644118261996
13068,3267,0,109.0,-1.2,0.1,0.2,-1.5,1.5,-0.3,30,1,0,204.29239578885975
13069,3267,1,109.0,-1.2,0.1,0.2,-1.5,1.5,-0.3,31,2,0,-13.156365464932634
13070,3267,2,109.0,-1.2,0.1,0.2,-1.5,1.5,-0.3,32,3,0,69.2846850323081
13071,3267,3,109.0,-1.2,0.1,0.2,-1.5,1.5,-0.3,33,4,0,76.79595786653769
13072,3268,0,106.0,-0.0,1.3,0.6,1.3,0.6,0.0,54,28,0,-64.77299597084559
13073,3268,1,106.0,-0.0,1.3,0.6,1.3,0.6,0.0,55,29,0,94.84501822464009
13074,3268,2,106.0,-0.0,1.3,0.6,1.3,0.6,0.0,56,30,1,151.68515697099582
13075,3268,3,106.0,-0.0,1.3,0.6,1.3,0.6,0.0,57,31,1,49.740205881063105
13076,3269,0,81.0,0.9,-0.6,0.4,1.7,-1.3,-0.3,39,13,0,-11.737738020973751
13077,3269,1,81.0,0.9,-0.6,0.4,1.7,-1.3,-0.3,40,14,0,100.88395587328976
13078,3269,2,81.0,0.9,-0.6,0.4,1.7,-1.3,-0.3,41,15,0,204.04172176133204
13079,3269,3,81.0,0.9,-0.6,0.4,1.7,-1.3,-0.3,42,16,1,165.40029870247182
13080,3270,0,119.0,-0.9,0.7,1.4,1.6,1.0,-1.1,51,23,0,38.851002228492064
13081,3270,1,119.0,-0.9,0.7,1.4,1.6,1.0,-1.1,52,24,0,330.677672027962
13082,3270,2,119.0,-0.9,0.7,1.4,1.6,1.0,-1.1,53,25,1,261.13236766629433
13083,3270,3,119.0,-0.9,0.7,1.4,1.6,1.0,-1.1,54,26,1,128.09723580719137
13084,3271,0,100.0,1.1,0.6,-0.7,-1.4,-0.6,-2.1,36,7,0,95.54807113578185
13085,3271,1,100.0,1.1,0.6,-0.7,-1.4,-0.6,-2.1,37,8,1,203.23111578166865
13086,3271,2,100.0,1.1,0.6,-0.7,-1.4,-0.6,-2.1,38,9,1,319.08679864349546
13087,3271,3,100.0,1.1,0.6,-0.7,-1.4,-0.6,-2.1,39,10,1,273.5237509522552
13088,3272,0,110.0,0.3,-0.5,0.5,0.4,0.7,-1.2,22,2,0,152.77300185661656
13089,3272,1,110.0,0.3,-0.5,0.5,0.4,0.7,-1.2,23,3,1,381.03616287346154
13090,3272,2,110.0,0.3,-0.5,0.5,0.4,0.7,-1.2,24,4,1,338.91182406030583
13091,3272,3,110.0,0.3,-0.5,0.5,0.4,0.7,-1.2,25,5,1,443.541903207219
13092,3273,0,106.0,-0.5,0.2,-0.4,0.8,-2.9,1.9,36,13,0,55.34358072645603
13093,3273,1,106.0,-0.5,0.2,-0.4,0.8,-2.9,1.9,37,14,0,7.953956851312199
13094,3273,2,106.0,-0.5,0.2,-0.4,0.8,-2.9,1.9,38,15,0,-9.26352100569136
13095,3273,3,106.0,-0.5,0.2,-0.4,0.8,-2.9,1.9,39,16,0,157.90488853069644
13096,3274,0,109.0,0.6,0.5,0.5,-0.8,-2.1,0.9,38,14,0,377.5836337590488
13097,3274,1,109.0,0.6,0.5,0.5,-0.8,-2.1,0.9,39,15,0,284.66808397375723
13098,3274,2,109.0,0.6,0.5,0.5,-0.8,-2.1,0.9,40,16,0,317.54972387379735
13099,3274,3,109.0,0.6,0.5,0.5,-0.8,-2.1,0.9,41,17,0,69.31953322992993
13100,3275,0,75.0,-0.6,1.3,0.7,-1.9,1.1,0.2,27,4,0,118.14850060068078
13101,3275,1,75.0,-0.6,1.3,0.7,-1.9,1.1,0.2,28,5,0,52.64153535646405
13102,3275,2,75.0,-0.6,1.3,0.7,-1.9,1.1,0.2,29,6,0,-92.83466214756797
13103,3275,3,75.0,-0.6,1.3,0.7,-1.9,1.1,0.2,30,7,0,128.91434873172625
13104,3276,0,116.0,-0.9,0.4,0.5,1.5,0.1,1.3,57,33,0,193.15078815625907
13105,3276,1,116.0,-0.9,0.4,0.5,1.5,0.1,1.3,58,34,0,376.7829068656372
13106,3276,2,116.0,-0.9,0.4,0.5,1.5,0.1,1.3,59,35,1,181.41171908249976
13107,3276,3,116.0,-0.9,0.4,0.5,1.5,0.1,1.3,60,36,1,130.82212836870707
13108,3277,0,103.0,-0.1,0.1,-0.0,0.8,0.2,-1.6,37,16,0,288.2300583290746
13109,3277,1,103.0,-0.1,0.1,-0.0,0.8,0.2,-1.6,38,17,0,-37.81771267219855
13110,3277,2,103.0,-0.1,0.1,-0.0,0.8,0.2,-1.6,39,18,0,219.9915199915701
13111,3277,3,103.0,-0.1,0.1,-0.0,0.8,0.2,-1.6,40,19,0,212.50378504639312
13112,3278,0,104.0,-0.3,-0.2,-0.7,-0.0,-0.2,0.6,31,2,0,10.16274076139824
13113,3278,1,104.0,-0.3,-0.2,-0.7,-0.0,-0.2,0.6,32,3,0,-38.893091870186836
13114,3278,2,104.0,-0.3,-0.2,-0.7,-0.0,-0.2,0.6,33,4,0,85.24489891724284
13115,3278,3,104.0,-0.3,-0.2,-0.7,-0.0,-0.2,0.6,34,5,0,44.108677168288466
13116,3279,0,128.0,-0.3,-0.9,0.3,-1.3,0.1,0.8,53,33,0,276.05521285241406
13117,3279,1,128.0,-0.3,-0.9,0.3,-1.3,0.1,0.8,54,34,0,49.77294132481143
13118,3279,2,128.0,-0.3,-0.9,0.3,-1.3,0.1,0.8,55,35,0,181.70675020169776
13119,3279,3,128.0,-0.3,-0.9,0.3,-1.3,0.1,0.8,56,36,1,229.4201120870002
13120,3280,0,99.0,0.1,0.5,0.0,0.3,-0.1,-0.9,35,9,0,80.24303086085888
13121,3280,1,99.0,0.1,0.5,0.0,0.3,-0.1,-0.9,36,10,0,186.98434249324185
13122,3280,2,99.0,0.1,0.5,0.0,0.3,-0.1,-0.9,37,11,0,196.25598941597008
13123,3280,3,99.0,0.1,0.5,0.0,0.3,-0.1,-0.9,38,12,0,46.418373171675654
13124,3281,0,84.0,-1.2,-0.5,0.2,0.2,-0.6,-0.3,33,5,0,193.06035804812444
13125,3281,1,84.0,-1.2,-0.5,0.2,0.2,-0.6,-0.3,34,6,0,62.245882542188305
13126,3281,2,84.0,-1.2,-0.5,0.2,0.2,-0.6,-0.3,35,7,0,4.775216435100305
13127,3281,3,84.0,-1.2,-0.5,0.2,0.2,-0.6,-0.3,36,8,0,169.59904573203977
13128,3282,0,97.0,-0.6,0.7,-0.1,0.1,-0.0,0.0,28,2,0,106.23044833326594
13129,3282,1,97.0,-0.6,0.7,-0.1,0.1,-0.0,0.0,29,3,1,370.8658184958509
13130,3282,2,97.0,-0.6,0.7,-0.1,0.1,-0.0,0.0,30,4,1,-27.550782929200125
13131,3282,3,97.0,-0.6,0.7,-0.1,0.1,-0.0,0.0,31,5,1,258.7125907521682
13132,3283,0,113.0,1.5,1.1,0.9,0.2,0.6,-0.5,59,31,0,243.4916489247355
13133,3283,1,113.0,1.5,1.1,0.9,0.2,0.6,-0.5,60,32,0,243.98653387866176
13134,3283,2,113.0,1.5,1.1,0.9,0.2,0.6,-0.5,61,33,0,254.7835060074464
13135,3283,3,113.0,1.5,1.1,0.9,0.2,0.6,-0.5,62,34,1,310.4521604334118
13136,3284,0,85.0,-1.2,-1.3,1.5,0.2,0.4,1.0,30,2,0,42.55261720729524
13137,3284,1,85.0,-1.2,-1.3,1.5,0.2,0.4,1.0,31,3,0,99.80022163642343
13138,3284,2,85.0,-1.2,-1.3,1.5,0.2,0.4,1.0,32,4,0,50.23409427251996
13139,3284,3,85.0,-1.2,-1.3,1.5,0.2,0.4,1.0,33,5,0,-60.42437172851479
13140,3285,0,91.0,-0.6,0.4,-1.5,-0.6,-0.2,-0.0,54,30,0,61.474177208645415
13141,3285,1,91.0,-0.6,0.4,-1.5,-0.6,-0.2,-0.0,55,31,1,203.97514910022417
13142,3285,2,91.0,-0.6,0.4,-1.5,-0.6,-0.2,-0.0,56,32,1,238.62203802460118
13143,3285,3,91.0,-0.6,0.4,-1.5,-0.6,-0.2,-0.0,57,33,1,213.8977574278029
13144,3286,0,102.0,-1.0,-1.5,-0.8,-0.8,-0.4,-1.9,44,18,0,-72.46835697476416
13145,3286,1,102.0,-1.0,-1.5,-0.8,-0.8,-0.4,-1.9,45,19,0,34.61268011205181
13146,3286,2,102.0,-1.0,-1.5,-0.8,-0.8,-0.4,-1.9,46,20,0,51.29431221174781
13147,3286,3,102.0,-1.0,-1.5,-0.8,-0.8,-0.4,-1.9,47,21,0,18.181016132554923
13148,3287,0,87.0,0.1,-1.4,-0.0,-2.3,1.1,-1.1,26,6,0,251.73494270676585
13149,3287,1,87.0,0.1,-1.4,-0.0,-2.3,1.1,-1.1,27,7,0,187.5412845091151
13150,3287,2,87.0,0.1,-1.4,-0.0,-2.3,1.1,-1.1,28,8,0,122.86937076420719
13151,3287,3,87.0,0.1,-1.4,-0.0,-2.3,1.1,-1.1,29,9,0,194.1929291084452
13152,3288,0,67.0,0.7,-0.5,0.2,-1.0,0.5,0.1,24,0,0,74.91992913524824
13153,3288,1,67.0,0.7,-0.5,0.2,-1.0,0.5,0.1,25,1,0,-25.34355039336797
13154,3288,2,67.0,0.7,-0.5,0.2,-1.0,0.5,0.1,26,2,0,60.313151704200784
13155,3288,3,67.0,0.7,-0.5,0.2,-1.0,0.5,0.1,27,3,0,250.24903573197565
13156,3289,0,109.0,0.9,1.2,-1.2,-1.7,-0.2,1.3,63,40,0,155.47964423582516
13157,3289,1,109.0,0.9,1.2,-1.2,-1.7,-0.2,1.3,64,41,1,124.28949117708771
13158,3289,2,109.0,0.9,1.2,-1.2,-1.7,-0.2,1.3,65,42,1,245.14111864444274
13159,3289,3,109.0,0.9,1.2,-1.2,-1.7,-0.2,1.3,66,43,1,227.93907633986788
13160,3290,0,103.0,0.7,0.5,-1.1,-0.3,-0.6,1.8,55,30,0,182.92637419425768
13161,3290,1,103.0,0.7,0.5,-1.1,-0.3,-0.6,1.8,56,31,1,233.13467952828526
13162,3290,2,103.0,0.7,0.5,-1.1,-0.3,-0.6,1.8,57,32,1,243.14965375170553
13163,3290,3,103.0,0.7,0.5,-1.1,-0.3,-0.6,1.8,58,33,1,238.7643257412499
13164,3291,0,88.0,1.4,0.0,1.0,0.2,0.0,-1.5,61,36,0,150.88983723805595
13165,3291,1,88.0,1.4,0.0,1.0,0.2,0.0,-1.5,62,37,0,165.4211122987233
13166,3291,2,88.0,1.4,0.0,1.0,0.2,0.0,-1.5,63,38,1,115.85248744443658
13167,3291,3,88.0,1.4,0.0,1.0,0.2,0.0,-1.5,64,39,1,233.6016847285568
13168,3292,0,110.0,-0.2,1.3,0.7,-1.2,-0.1,1.7,38,10,0,192.80620238189707
13169,3292,1,110.0,-0.2,1.3,0.7,-1.2,-0.1,1.7,39,11,1,307.79802132026185
13170,3292,2,110.0,-0.2,1.3,0.7,-1.2,-0.1,1.7,40,12,1,400.7459177949835
13171,3292,3,110.0,-0.2,1.3,0.7,-1.2,-0.1,1.7,41,13,1,266.0972660783511
13172,3293,0,106.0,1.2,0.0,0.3,-0.1,-0.7,-0.6,59,30,0,114.5664087037639
13173,3293,1,106.0,1.2,0.0,0.3,-0.1,-0.7,-0.6,60,31,0,149.10789079278834
13174,3293,2,106.0,1.2,0.0,0.3,-0.1,-0.7,-0.6,61,32,0,-48.31854931683205
13175,3293,3,106.0,1.2,0.0,0.3,-0.1,-0.7,-0.6,62,33,0,345.39551093530474
13176,3294,0,75.0,-2.8,0.3,-0.1,-0.4,-1.0,-1.2,57,36,0,35.774872965490346
13177,3294,1,75.0,-2.8,0.3,-0.1,-0.4,-1.0,-1.2,58,37,0,136.19216257095576
13178,3294,2,75.0,-2.8,0.3,-0.1,-0.4,-1.0,-1.2,59,38,0,24.99750751728508
13179,3294,3,75.0,-2.8,0.3,-0.1,-0.4,-1.0,-1.2,60,39,0,33.44777578215859
13180,3295,0,86.0,1.2,1.4,0.8,1.3,-0.9,1.2,42,17,0,258.6454726728795
13181,3295,1,86.0,1.2,1.4,0.8,1.3,-0.9,1.2,43,18,1,22.308565631441297
13182,3295,2,86.0,1.2,1.4,0.8,1.3,-0.9,1.2,44,19,1,66.47218210596705
13183,3295,3,86.0,1.2,1.4,0.8,1.3,-0.9,1.2,45,20,1,220.8809679323137
13184,3296,0,90.0,0.1,-0.0,-1.5,-1.4,0.5,-0.5,30,5,0,40.59242036383703
13185,3296,1,90.0,0.1,-0.0,-1.5,-1.4,0.5,-0.5,31,6,0,-159.3756487219516
13186,3296,2,90.0,0.1,-0.0,-1.5,-1.4,0.5,-0.5,32,7,0,129.13072403457352
13187,3296,3,90.0,0.1,-0.0,-1.5,-1.4,0.5,-0.5,33,8,0,-11.79948103659683
13188,3297,0,101.0,-2.7,-1.3,-2.3,-2.2,-0.5,-0.2,55,31,0,62.01679522762815
13189,3297,1,101.0,-2.7,-1.3,-2.3,-2.2,-0.5,-0.2,56,32,0,63.887495913862466
13190,3297,2,101.0,-2.7,-1.3,-2.3,-2.2,-0.5,-0.2,57,33,0,100.26734040074193
13191,3297,3,101.0,-2.7,-1.3,-2.3,-2.2,-0.5,-0.2,58,34,0,-23.90616531040409
13192,3298,0,85.0,-1.4,1.0,-0.1,0.5,0.8,1.4,43,22,0,303.1925058132849
13193,3298,1,85.0,-1.4,1.0,-0.1,0.5,0.8,1.4,44,23,0,81.32296129369227
13194,3298,2,85.0,-1.4,1.0,-0.1,0.5,0.8,1.4,45,24,0,195.83751498119733
13195,3298,3,85.0,-1.4,1.0,-0.1,0.5,0.8,1.4,46,25,0,161.629725242909
13196,3299,0,108.0,0.4,-0.4,0.1,-0.3,-0.8,0.4,52,24,0,205.40767227513695
13197,3299,1,108.0,0.4,-0.4,0.1,-0.3,-0.8,0.4,53,25,1,320.1120084117311
13198,3299,2,108.0,0.4,-0.4,0.1,-0.3,-0.8,0.4,54,26,1,53.59068313745959
13199,3299,3,108.0,0.4,-0.4,0.1,-0.3,-0.8,0.4,55,27,1,246.7361077799723
13200,3300,0,78.0,0.7,0.1,0.8,0.2,0.9,-0.9,43,14,0,63.83438246548526
13201,3300,1,78.0,0.7,0.1,0.8,0.2,0.9,-0.9,44,15,0,-19.915340435235592
13202,3300,2,78.0,0.7,0.1,0.8,0.2,0.9,-0.9,45,16,0,-1.4968155399948166
13203,3300,3,78.0,0.7,0.1,0.8,0.2,0.9,-0.9,46,17,0,-67.40498130209535
13204,3301,0,105.0,-2.4,-1.0,-0.3,-0.6,-1.5,1.5,37,12,0,-85.83451277623513
13205,3301,1,105.0,-2.4,-1.0,-0.3,-0.6,-1.5,1.5,38,13,0,144.38320452401635
13206,3301,2,105.0,-2.4,-1.0,-0.3,-0.6,-1.5,1.5,39,14,0,35.16912006252989
13207,3301,3,105.0,-2.4,-1.0,-0.3,-0.6,-1.5,1.5,40,15,0,190.21402480861474
13208,3302,0,97.0,0.1,0.2,-0.8,-1.7,-0.2,-0.1,43,16,0,-9.153973998139804
13209,3302,1,97.0,0.1,0.2,-0.8,-1.7,-0.2,-0.1,44,17,0,108.89591024156888
13210,3302,2,97.0,0.1,0.2,-0.8,-1.7,-0.2,-0.1,45,18,0,84.46982308226131
13211,3302,3,97.0,0.1,0.2,-0.8,-1.7,-0.2,-0.1,46,19,0,146.47541636210573
13212,3303,0,75.0,-0.3,-1.1,1.8,-0.4,0.3,-0.1,55,32,0,88.41698653747649
13213,3303,1,75.0,-0.3,-1.1,1.8,-0.4,0.3,-0.1,56,33,0,179.84341154158605
13214,3303,2,75.0,-0.3,-1.1,1.8,-0.4,0.3,-0.1,57,34,0,160.79557458709922
13215,3303,3,75.0,-0.3,-1.1,1.8,-0.4,0.3,-0.1,58,35,0,119.17487116505595
13216,3304,0,113.0,-0.9,-0.2,-0.3,0.0,-0.1,-0.8,66,37,0,155.32244842033325
13217,3304,1,113.0,-0.9,-0.2,-0.3,0.0,-0.1,-0.8,67,38,0,210.94495509161916
13218,3304,2,113.0,-0.9,-0.2,-0.3,0.0,-0.1,-0.8,68,39,1,252.8500690694052
